count	reward_sum	squared_reward_sum	length
76	-123.65405984175162	10012.536773622238	79
77	-106.60517172494856	10002.390238428181	77
78	-120.38599302333417	10011.995029292966	80
79	-84.48946201359286	5.447037440742488	2000
80	-74.2806500090868	12.931997971514393	2000
81	-112.57587311495716	10003.316824281632	56
82	-125.42599012775176	10010.55014179763	75
83	-122.80617774316731	10005.836963984806	115
84	-184.6076382635918	10021.588298070981	1438
85	-74.93686169905604	7.131763669712772	2000
86	-67.51508540453459	4.252696269678633	2000
87	-102.46943958088865	10004.23378920316	123
88	-65.62358450127807	6.099915613133396	2000
89	-102.89001477143385	10003.907475560209	121
90	-108.95120974033871	10001.569740909557	141
91	-117.94984172796572	10006.78821319059	80
92	-61.707039970515325	8.166030582871507	2000
93	-108.83682352702017	10002.33662831549	62
94	-65.54828148475005	4.276182256809863	2000
95	-99.50180467946672	10002.062503197822	106
96	-122.68976461649117	8.23669812701464	2000
97	-87.89369797308741	5.949015176120806	2000
98	-56.71366202281365	5.275848989640484	2000
99	-48.967870868692444	3.6738803948109453	2000
100	-52.292443067587534	3.7212223457275453	2000
101	-55.9261509194683	4.125550194741573	2000
102	-57.27144036605726	4.040771284307776	2000
103	-109.99371464802822	10002.472565092565	57
104	-111.21817219085806	10003.103048447976	49
105	-111.03406561809375	10002.961906967606	56
106	-109.83703100005832	10002.66396359246	45
107	-110.04777125627926	10002.860835226822	45
108	-110.84501015585568	10003.195677626512	44
109	-111.18723429351832	10003.349257427517	45
110	-112.21454553234267	10003.977095429955	43
111	-67.44288944355662	12.049913732600142	2000
112	-110.38117322946403	9.407112941209705	2000
113	-100.60724574412227	9.99866302856717	2000
114	-83.95257049022656	8.38133702127781	2000
115	-83.80220868935129	11.709144705089118	2000
116	-104.50442737860105	7.953714409295226	2000
117	-77.29002822961691	6.396504944183547	2000
118	-84.34775519710288	9.918445598742032	2000
119	-63.215773035170535	6.912672159273548	2000
120	-44.89335730246618	2.437053812558885	2000
121	-42.98836047860309	2.1467088326309005	2000
122	-56.56915850583201	4.757021488346447	2000
123	-129.04151566822517	10013.77937795645	89
124	-124.94800489226138	10005.29348329948	145
125	-113.68931630141279	9.313470427318792	2000
126	-110.29305267602889	10002.879693346282	53
127	-88.70712297461154	12.067853886650198	2000
128	-126.51056156840326	10.329427659659752	2000
129	-120.19094263225035	10004.988128369114	115
130	-140.78342637071393	14.06675251348512	2000
131	-111.01438783376473	9.630817031593205	2000
132	-114.9360318802471	10004.38864408178	73
133	-115.8189915846653	10005.025648058217	71
134	-124.39703771277975	10006.964989134254	109
135	-120.8987266364306	10009.177509973812	64
136	-120.91244378085746	10010.95822497226	70
137	-120.40595042466947	10008.220931714814	73
138	-95.58680550059259	14.97398180497054	2000
139	-106.8230394384701	10001.907865241996	37
140	-116.65712915389159	10008.322132587171	82
141	-81.61473041967965	4.943988958444322	2000
142	-117.93738463548965	10009.834297690402	81
143	-107.69616264543372	10002.399402467445	41
144	-64.0994506735266	11.148884817920223	2000
145	-108.99341698416913	10004.188810526313	115
146	-114.25764759395963	10004.949860591425	61
147	-111.33388307960952	10003.018752319189	53
148	-105.83502058531329	10001.788563275819	40
149	-120.75033425600637	10007.51229451128	157
150	-120.7599673640773	10007.792465974539	138
151	-92.77954239114308	5.915826938334873	2000
152	-93.16930674756813	5.4629545718937536	2000
153	-87.46108929081244	5.724348684191648	2000
154	-70.50440825906674	7.2990870982018095	2000
155	-67.76975934135804	4.6011171006889136	2000
156	-57.08935109356469	2.63885371089777	2000
157	-55.60551085290587	2.8896183812503473	2000
158	-130.0632317222487	13.8547078776204	2000
159	-123.5418700335236	12.856621071154187	2000
160	-107.39969747109707	11.12862189154364	2000
161	-126.16094493737086	9.606529964615575	2000
162	-83.87235682713285	7.392533360175201	2000
163	-113.60913040658208	10.023839646788975	2000
164	-108.35581421857559	10.356876733321084	2000
165	-75.62307886235692	4.691099647762391	2000
166	-84.09245224913597	5.695734602819188	2000
167	-103.18488234036336	6.705718966829142	2000
168	-190.576163155649	10008.584162372463	1569
169	-99.29723605393804	8.203989879628715	2000
170	-100.13203031093083	9.237496322729802	2000
171	-79.23897059134836	3.3230982476856865	2000
172	-106.61184142848612	6.468151364806654	2000
173	-76.64422112366636	3.1290150255392	2000
174	-73.71184885606837	2.964775378647061	2000
175	-106.5787204709037	24.268883243866178	2000
176	-62.15258214905971	2.2410858267984337	2000
177	-148.35753325033485	10012.51775703615	820
178	-87.26666561207992	5.693801989707293	2000
179	-111.77143153924004	7.888002020786835	2000
180	-118.79517168331306	10008.254843992341	223
181	-104.24239548952909	10001.538214627988	174
182	-85.32863133133422	7.544622360731685	2000
183	-91.02168343843348	6.4783214497386865	2000
184	-109.6577774170391	10003.941415399828	380
185	-99.76720039389136	10001.80835625898	181
186	-108.03229283247097	8.571786232757384	2000
187	-80.24267911056909	3.593229532645066	2000
188	-88.34843412558666	4.29916380712942	2000
189	-79.49535640894945	3.4708517304242954	2000
190	-66.94097157384077	3.055855060571821	2000
191	-77.86278009619366	3.2714751471513446	2000
192	-148.75413168772334	10003.34935914891	1172
193	-106.1001666927061	10.773687861146515	2000
194	-134.35322045117059	10004.141403641965	570
195	-120.77075723918963	10003.332195758832	548
196	-100.95783247765465	10000.607310043913	168
197	-139.55371873365135	9.922302894416957	2000
198	-97.3484408535493	5.30199653438776	2000
199	-90.2379298944747	4.931431255279425	2000
200	-128.18412618356186	10002.823336358155	629
201	-100.0015263500504	5.387123534529902	2000
202	-69.08557796188815	2.764212947895509	2000
203	-68.09420490937534	2.901148263436901	2000
204	-89.70452066828098	4.643630344349558	2000
205	-93.52216405123818	4.672542441898252	2000
206	-84.70343768126226	3.987747219564663	2000
207	-87.45739888384422	4.197642953704368	2000
208	-85.10676057726072	4.440994221077981	2000
209	-79.98720043132293	4.437187404440334	2000
210	-80.71772232337972	5.009933146112054	2000
211	-96.31710058601392	5.76530093185117	2000
212	-92.42841221884919	5.387524941783534	2000
213	-80.23457509570348	4.151916973442012	2000
214	-76.85323011842779	4.759459356596681	2000
215	-73.90073923027086	3.497058181436255	2000
216	-84.97264613095713	4.456510639173586	2000
217	-71.77717001992332	3.3010529942811173	2000
218	-118.507018440444	10.610475776011445	2000
219	-93.27514980315735	5.24395011434333	2000
220	-98.75747375877249	6.84688789591357	2000
221	-88.01564284212402	5.603048784849529	2000
222	-131.86216475131334	19.47871059034959	2000
223	-92.36092668457991	8.572600820638694	2000
224	-82.1442331633361	7.571506969038489	2000
225	-97.08405612969938	5.923032817287781	2000
226	-94.78069731684795	5.787949823651491	2000
227	-125.1094622155105	10012.515528898575	64
228	-107.03671894506469	9.338768522401484	2000
229	-84.0859947903584	4.026382140560804	2000
230	-98.13189991577188	5.5585179359721835	2000
231	-94.21990745554308	8.474755435945118	2000
232	-124.25685707703545	10011.658197416138	65
233	-94.61338251978486	5.178225184383214	2000
234	-134.47966617856113	9.742353514242211	2000
235	-111.30268612451486	8.52149861427911	2000
236	-123.89064267168784	10008.420256411908	93
237	-113.74070101678745	10.904674844605355	2000
238	-113.06005303668037	11.265325319700654	2000
239	-227.99268971612707	10019.81004863693	1995
240	-118.94008318971325	10.695899688078601	2000
241	-114.68925174234408	8.468132798532055	2000
242	-108.15452463304787	8.892511412562133	2000
243	-111.98566356125374	9.2100725429129	2000
244	-112.28512548596824	10.475331447632382	2000
245	-100.40125936320307	6.148385754220031	2000
246	-115.63291627289767	9.433032894894469	2000
247	-100.72771161941999	7.995904506493986	2000
248	-109.8162592145773	7.494060581621882	2000
249	-118.11055760648551	8.313798683464524	2000
250	-94.1845520123031	8.445259572051357	2000
251	-110.13204438145809	8.176320114147318	2000
252	-111.9963028514812	10005.143836330522	39
253	-138.35090134708128	9.998005025054102	2000
254	-98.74448665117787	6.749275101999801	2000
255	-106.71894322736239	8.776713518287128	2000
256	-94.70552988178356	10.920456764699283	2000
257	-135.08164906381714	10.839016149747843	2000
258	-107.54661584679097	11.142060864650352	2000
259	-116.23143929017822	10.140147969476503	2000
260	-145.9888346600408	11.449492207909207	2000
261	-97.16938002238291	6.304141763188535	2000
262	-107.33739615752953	12.289404335884603	2000
263	-102.34648502527484	6.763651914779759	2000
264	-105.92804079535387	10001.48270627428	83
265	-110.36788653691174	7.117960189231278	2000
266	-103.09984707622331	5.792128495184765	2000
267	-111.35148316664197	7.725090122057512	2000
268	-104.10931284411868	5.711397812797191	2000
269	-111.27719821492391	19.20857833612437	2000
270	-119.76106668054906	10008.310123644329	74
271	-119.32795377537391	10008.28754492402	71
272	-91.55076823914429	5.464647903050308	2000
273	-84.58133592402073	4.242763611007265	2000
274	-118.17977338419925	8.803450701580003	2000
275	-113.19139377737683	8.447108976301124	2000
276	-123.80296523562164	9.07358888649452	2000
277	-118.24706463424354	9.025120651922837	2000
278	-126.83155489134366	9.125301818662209	2000
279	-140.6546864542824	10.097913867210584	2000
280	-102.30277896796146	5.625399975724704	2000
281	-107.90643072079139	14.584058298646985	2000
282	-113.7289959206078	8.13877401397064	2000
283	-106.39243091433985	7.016177851925743	2000
284	-95.80363217022479	5.286788168586108	2000
285	-93.04699316527947	4.76959553663173	2000
286	-91.39927023308603	4.695325781286034	2000
287	-82.30548691165772	3.6649765727064345	2000
288	-92.91382368489572	5.308995641550832	2000
289	-100.88033442654093	6.249211073179201	2000
290	-108.41220017731281	8.053227665501472	2000
291	-127.33192804972477	8.838726695244112	2000
292	-105.35390758101957	6.92415816007522	2000
293	-92.72625955988455	9.578080156820947	2000
294	-64.0541712233181	4.367087174571415	2000
295	-96.29109878842694	12.145776160345122	2000
296	-116.12605379232534	14.640557773966874	2000
297	-112.96217529135724	8.428495588989199	2000
298	-101.45253322578739	15.956808045715904	2000
299	-102.71888146858299	15.772453334864212	2000
300	-100.50957426978921	9.067795477450709	2000
301	-98.53613733670012	14.477196062148936	2000
302	-126.52582598956417	9.51319769756875	2000
303	-97.94902039636163	11.421904696494865	2000
304	-117.24693161834081	9.29317770621571	2000
305	-100.82305279042086	7.057571209596699	2000
306	-76.57734607502644	8.603380077231915	2000
307	-151.2189188740792	10010.876548112974	1073
308	-71.4919652142963	4.997894918863988	2000
309	-60.66369667562772	3.7550332838835865	2000
310	-72.07545996263315	4.813794297019438	2000
311	-110.5443541405907	7.209665086865728	2000
312	-91.69251578464109	5.408787250243851	2000
313	-117.7644079149405	8.162651547727474	2000
314	-109.2954697203852	7.127611055940767	2000
315	-89.27640485399537	5.608095730250981	2000
316	-103.74348884577816	10002.595396802864	86
317	-103.57549778151484	7.340875475913988	2000
318	-104.88295709106528	10003.516664979139	78
319	-106.30231966905073	10.83286246835011	2000
320	-109.46920547429002	8.239108677636628	2000
321	-100.32413991116152	8.868261513651282	2000
322	-92.85854948411684	8.45411029002899	2000
323	-79.70013802146522	7.833959064213169	2000
324	-85.78170750330035	5.580033631062679	2000
325	-92.76732497392145	5.689454497010342	2000
326	-86.88912706098512	8.434751418473438	2000
327	-67.78930740618654	4.3520973918574635	2000
328	-65.61779489310868	4.356890089875168	2000
329	-67.37485870768167	4.785753140007577	2000
330	-86.99972753178004	4.8331889654827895	2000
331	-75.07927649490112	7.96113138563519	2000
332	-100.15792350292928	11.054570981558127	2000
333	-82.55191054278121	6.282697766700417	2000
334	-103.731524258491	5.90985196858087	2000
335	-77.6511374401946	4.8071115749991975	2000
336	-86.82439351705432	4.439331452017605	2000
337	-131.9618940904926	11.715104304561919	2000
338	-89.42545033877671	4.897249720502584	2000
339	-72.17116988135882	3.3298948508210753	2000
340	-89.19549405879425	5.475952713442191	2000
341	-103.72581954476973	7.333245583692857	2000
342	-60.74022511146231	2.692178039395791	2000
343	-73.18576708010623	3.289737843543352	2000
344	-77.32444447250883	3.256735658129977	2000
345	-56.18617747384152	2.187056023615796	2000
346	-59.83798569581283	4.410626911057564	2000
347	-54.862216226040296	4.936680100711501	2000
348	-113.3929435020826	10006.26374415329	747
349	-113.36164803183418	9.721683612842527	2000
350	-62.17574404870627	4.711825671373221	2000
351	-98.4307741489226	6.389867191487334	2000
352	-64.47200287100753	3.291425255143048	2000
353	-69.30688709926675	4.053638979540722	2000
354	-75.3139504461055	3.3817700943940396	2000
355	-86.52351698264377	5.728358446597303	2000
356	-62.530763255902286	12.295808979585399	2000
357	-99.56189757130248	6.150676994718465	2000
358	-76.90922254890776	4.99029596831318	2000
359	-70.5534898677075	4.5791858551383875	2000
360	-76.63419947921244	4.4260881947486	2000
361	-70.57440752681421	7.878578811801135	2000
362	4.7351525971668975	27.10057421516644	2000
363	-120.75057367877592	10007.502493194956	174
364	-84.6188043568136	10005.75267086567	335
365	-64.69722454339328	14.94534782993968	2000
366	-141.31785604297673	10014.134870213391	1030
367	-43.939921434811836	15.277079594234356	2000
368	-127.9512633770313	10010.905214915343	665
369	-127.32722527588065	10010.948347331967	93
370	-62.558942226548794	7.2749506923536735	2000
371	-58.166489513177005	13.798125553535497	2000
372	-37.927274458545284	19.693328682067076	2000
373	15.933892895869462	21.634527204252937	2000
374	-95.99069448588446	10003.171311431948	131
375	-52.59816604928362	6.712089866796776	2000
376	-97.98177976877895	10002.182887635281	172
377	-99.52252213376326	10005.868383350233	225
378	-123.79927105685162	10010.260217564402	979
379	-93.15513841517134	10004.327930742635	162
380	-88.81955906085571	10005.060357193546	278
381	0.8590376852411764	18.107911569368273	2000
382	-26.807122579413118	14.499888596277874	2000
383	-56.13926754674597	7.376727753493113	2000
384	-38.51988879038212	11.606209755683695	2000
385	29.76968105466304	29.730340227284753	2000
386	-3.010672066855368	18.2167136046683	2000
387	-72.47747861826964	8.161078711844173	2000
388	-108.2918579043406	10001.873754854005	125
389	-26.008438132113017	13.868119138525833	2000
390	-19.185168097727274	11.97145570919377	2000
391	-116.65668755550027	10010.77077120569	1855
392	-93.58144892576577	10003.872262874269	353
393	-32.121626680922404	7.118915622492336	2000
394	-12.402538083046627	17.47370882815135	2000
395	4.070603607599387	15.045000535397174	2000
396	-31.421554950288282	14.14970783617163	2000
397	-46.61442913834542	15.238782130376086	2000
398	35.023001506494346	29.159890774531	2000
399	51.37639006700572	40.467359734999185	2000
400	42.42299012111512	42.55162724526141	2000
401	-38.85116846305669	10048.18042495032	1585
402	-70.11193349972052	10017.477357557374	559
403	-56.361765916330185	10021.700724308097	1181
404	-34.62714116612192	12.821283131428862	2000
405	-104.55248552296287	10026.98256854037	888
406	-90.61899161578104	10018.474779478143	923
407	-60.06471192109008	10019.037426540392	895
408	118.04944392516975	54.83808139855928	2000
409	-66.48677862746246	10015.25429888241	605
410	-77.28286300717892	10011.962001869582	832
411	8.6701668986121	19.57260122651532	2000
412	33.71384237370303	23.029745028011057	2000
413	28.66057502096119	18.440950190228683	2000
414	13.704573753225802	10038.578443438872	1503
415	-75.55909102102541	10008.184132237237	367
416	-78.58848882120671	4.564763043622799	2000
417	-85.0948359415126	10006.363011631684	497
418	63.97343917132373	24.744046983983466	2000
419	-28.472693945990972	16.07369264416073	2000
420	-99.30745746309955	12.345342419516477	2000
421	14.56484219522453	25.742049507922477	2000
422	-9.06394120181832	30.593511933176558	2000
423	-31.193044078622748	10037.54101471767	1246
424	-101.44248623369137	10012.754665452221	310
425	-74.3597777585002	10011.939219983875	473
426	-76.69681416867013	10016.812309575385	520
427	-95.1228974311216	10001.980237165928	84
428	-42.48441659384995	10021.630015079258	620
429	-2.8817171976969194	23.30096317535878	2000
430	114.63580698773893	39.24881818509725	2000
431	86.34254910167314	29.400852120726537	2000
432	-45.70041291470087	12.256249829290645	2000
433	-21.622516154967574	8.025603415098049	2000
434	-22.105396561460086	17.84995096880079	2000
435	-52.83708458217757	10.47720752268201	2000
436	-68.43659980697848	8.769496416231313	2000
437	91.53432870831276	36.91457642129675	2000
438	-56.039142271361925	10011.448017553263	562
439	-85.38006993760887	10004.398497996986	193
440	-53.137043956783884	10015.925209251314	757
441	28.400212435584717	25.592726080664814	2000
442	-86.31885679606178	12.731526280804168	2000
443	28.51724716934465	21.850049621251003	2000
444	66.85687344989853	34.25133992989056	2000
445	-10.01698423568783	10029.281543047222	1066
446	-51.53983923462385	8.436425396936084	2000
447	105.50651597905802	38.73870204308633	2000
448	-44.965001696141414	14.765466186644346	2000
449	182.16211666386766	56.95173669376957	2000
450	-0.09380685580482861	10038.287668407736	953
451	47.89697117344488	10074.034970578383	1896
452	-9.463182691202716	26.922511783833084	2000
453	-37.38535368523325	10020.02529092813	581
454	22.597041590233992	28.12961797162836	2000
455	236.42676289918637	68.80471843354553	2000
456	-30.38737423099584	12.70096087711814	2000
457	72.34496760066574	29.604718644429237	2000
458	-51.87790174381414	15.37967706441535	2000
459	138.37916149240738	34.857434829957526	2000
460	-17.35025315676573	10023.252849840062	944
461	208.15993766708704	48.084318018853125	2000
462	-19.10985826172568	16.816447876719007	2000
463	175.1638186302587	49.38706348993728	2000
464	60.62545517402171	34.37379269721641	2000
465	25.34076281005828	10030.43125574737	1478
466	190.6783342372189	48.00320920143598	2000
467	32.804838861906475	28.165423452249087	2000
468	221.1307572918539	65.86124780623939	2000
469	237.73320759522574	58.523158918768466	2000
470	244.07939663659621	54.83718623762932	1904
471	245.0299198904721	55.990734552123705	1949
472	242.6754355177328	54.179461468309505	1968
473	248.33291379842666	53.70175569859816	1783
474	229.91606692039102	46.95638578765446	2000
475	213.22957140543795	44.5445390449971	2000
476	233.20778790502808	53.343204370344786	2000
477	234.9478897826342	58.81272139695526	2000
478	241.8958599171791	59.33487800882169	1960
479	246.66067720406824	54.80875700618555	1892
480	256.8668419707076	65.25679803846671	1768
481	45.320415904921774	31.29889078701866	2000
482	255.63563081850486	54.406856928236635	1881
483	266.8243509317446	58.83443670660856	1702
484	253.57630750941243	55.982920714837654	1893
485	255.27960152303697	55.9463110443104	1812
486	259.2754287748242	59.608385315826084	1632
487	259.33101907468847	59.79509827398858	1735
488	256.42774254599686	60.42559698910623	1793
489	247.5584807654099	60.46994662633765	1955
490	228.68207541470926	51.09096493501316	2000
491	255.78076083100464	58.01891719195006	1809
492	269.62932565241	63.81558210245251	1548
493	266.7476373957341	65.29087765939393	1551
494	269.9878029720917	67.2081408927638	1493
495	270.24722121539315	68.78978823116915	1474
496	263.10452872497876	59.22052157901206	1663
497	266.40788870560965	63.013437955011604	1624
498	261.1893041539201	58.84566254889431	1649
499	261.4873926503807	65.24748856285785	1650
500	260.4402332533502	62.2302807831086	1664
501	267.61936105161914	61.79034738617476	1604
502	266.81698260465305	81.33172138094261	1519
503	276.0321022379972	74.96818767180007	1397
504	-38.12169187884552	10017.775426287946	345
505	263.90202077502926	66.4338872277381	1560
506	-130.17285124645352	10016.546686125246	92
507	275.9716016017159	76.49499403497367	1389
508	261.3231906918984	69.32885352243267	1648
509	261.488831103733	68.6585998723112	1655
510	266.9178756645288	66.6705521414993	1567
511	281.63052643510787	74.12136479109411	1386
512	287.10319613307064	80.6127594994398	1262
513	-11.775310514519148	10026.234369816619	428
514	285.58820833820687	81.72891741868439	1279
515	268.7352418710345	74.14155205954908	1521
516	-125.0408750749308	10007.267099663077	104
517	275.4117473954879	77.28161546193272	1464
518	139.21930429319298	10072.99519693306	999
519	283.0041578469722	78.57270515429812	1306
520	-23.172882227381535	10023.457938867406	345
521	287.6273492683037	79.833503933221	1256
522	282.3872246378875	74.45939059880496	1383
523	284.9296814107879	75.80249980595833	1293
524	286.42635270960324	80.75473292933778	1236
525	277.9041457829974	72.14320344735583	1388
526	150.63034834984293	10065.565011900762	1502
527	-8.56116166308955	10022.181600984786	782
528	270.0621043178022	71.92299031323459	1522
529	283.9113909057972	79.22746409639669	1307
530	284.63747422574596	83.73345772762809	1266
531	282.49451045733167	80.32282192751724	1324
532	284.23394427401576	78.33020785714858	1300
533	284.56220294323793	86.81554135951038	1283
534	279.42494712637756	82.1211725519001	1356
535	285.5007760282763	82.93736731166047	1282
536	9.343331946772636	10031.766253774875	608
537	278.30931412652114	77.6154382559111	1364
538	50.581140748725744	10044.752286112462	849
539	288.18875635621885	89.78060044669292	1191
540	286.6456424741582	88.91372281364349	1219
541	278.93081934533217	84.25689216139523	1428
542	289.8408278766049	87.46493768217388	1289
543	289.66079165162773	82.37378749604338	1270
544	297.70212616507166	89.36128052551896	1189
545	296.40320061126454	87.7163306899655	1193
546	-10.10160528118655	10026.875133042997	429
547	291.94287851162994	86.5086344868546	1221
548	108.42888165335407	10058.704845987695	990
549	290.79459889614003	84.71126162947621	1268
550	-33.66141978705302	10022.497539469095	313
551	-93.73911826841285	10002.079842407093	99
552	-91.43598942787403	10002.405395020238	113
553	293.45234968062294	85.05078029662032	1186
554	292.48255308607037	84.56538809848885	1249
555	289.06801923179216	82.52600127343902	1369
556	294.65348319369707	90.03330767673877	1204
557	290.2205880606553	86.76855811571284	1307
558	291.8687550490154	80.81969858533238	1360
559	-97.99069124559671	10001.39581515609	80
560	-1.5553139218247622	10030.08277770827	452
561	290.30088312677316	79.74255079650486	1399
562	293.2595682489442	84.50109092671632	1240
563	291.80598402244686	78.33551901310305	1311
564	297.25872512692433	87.19459714013726	1210
565	295.5303868757548	84.57489686568114	1242
566	294.4292966315193	83.48578152153209	1271
567	296.7083862088914	86.85484558183973	1211
568	294.7262340210648	88.04116377347522	1207
569	298.52154893758456	94.71591522668169	1124
570	79.8754638943627	10054.645187921786	947
571	288.539091579968	82.39481865368131	1312
572	291.6835428538442	79.09319226324169	1307
573	300.0356598112656	87.61894899090997	1249
574	293.8516548224253	81.78598536091647	1327
575	299.9936791590751	88.94950827155647	1178
576	298.29308818967445	94.53335847535017	1142
577	300.15127331161426	102.12926568973761	1152
578	302.30647256496	99.47655919531806	1113
579	300.4477200620132	94.57469038264703	1157
580	298.86176478146217	95.28073759077954	1132
581	303.74874157234757	99.21563486402019	1089
582	302.4294937064845	95.19224829077358	1081
583	300.6048084746	93.2266263840809	1107
584	303.41963686464356	101.81385346943573	1092
585	302.9982585727119	97.71723244616757	1132
586	306.9893807924069	102.93544707897233	1064
587	302.9310027623492	98.68843427686575	1102
588	304.7192085126107	101.33466999251026	1049
589	306.4937218620902	101.4073526871696	1030
590	305.2486854500777	101.99878037272273	1015
591	299.68696252312765	94.45712376902036	1110
592	305.98262878111484	105.27939929769752	994
593	306.3964599162131	102.53994930722767	1027
594	301.26225997362604	97.69520041256894	1075
595	-68.17493222014676	10010.131754990067	233
596	301.16378103051164	99.40558703063178	1052
597	303.9621351073141	103.22127174406863	1033
598	306.1039435348153	108.25866706579927	976
599	301.2563081307784	104.08024600840778	1037
600	304.32844047587673	103.93705934320597	1003
601	301.56211910468227	98.53943989564183	1043
602	301.20529487546855	96.43222273578964	1077
603	302.78698156510865	100.20989503636827	1068
604	303.75504462841945	104.15077088460873	1019
605	299.94351587974955	108.42774343846386	1025
606	302.8209353772759	109.10699728511288	991
607	299.10039258079644	103.2013724451655	1043
608	305.28988145009595	105.42790457241328	1000
609	309.05549464295854	115.66649816016715	926
610	305.6856021221036	107.85961666902357	978
611	304.5719164208262	106.06043780615714	994
612	304.7274784161847	108.20157777824792	976
613	303.6314288457058	105.72594692639144	996
614	307.5354226767136	113.79887809382242	938
615	304.70288153667843	110.10058809693372	952
616	308.16983818381823	115.49598416585513	929
617	305.9682657217462	107.6461150082851	1013
618	300.8521996501477	104.24724760297525	1018
619	300.4170913302088	103.26970558372919	1033
620	303.0173142696477	108.97815237175874	967
621	300.9253045018986	100.75461077025916	1055
622	303.2688524445555	109.0688050315279	982
623	303.1292505990998	105.22528711582297	1048
624	308.2680347681507	112.59107801596303	956
625	307.63064640480314	113.92894611055436	974
626	305.52554511430947	110.25391038991134	980
627	301.8122776295871	104.62795510526031	1017
628	301.75371752081253	104.42292217026846	1012
629	304.11423763418645	109.23370730331831	978
630	307.45288009035215	114.52372234272477	937
631	306.90732320048846	110.16766672483199	996
632	308.50437997737544	112.68720130119274	959
633	309.1358171986722	113.83534479221328	942
634	309.6318593596109	123.14301960289335	876
635	305.02281863296315	108.84226946400405	982
636	306.87415763083635	116.49485254930646	929
637	306.46842282134963	117.5454290852072	913
638	307.75832744079537	119.0562317805281	897
639	304.85909577119537	111.56478663894097	946
640	306.2910331785343	114.65250959479691	946
641	305.45950399496024	109.90372713781932	958
642	303.89180040431677	113.69980166685065	929
643	301.5174102812946	110.02345088326858	968
644	130.8569281131843	10086.183937929245	744
645	307.7786448020595	119.72971388165841	900
646	308.3083163026163	117.02793333990783	939
647	305.73610677637123	116.68527590901667	934
648	307.0089089357894	116.80312496581946	921
649	305.4430089112675	110.54341493414697	977
650	306.9143378668519	112.83640760133373	970
651	306.5663502341247	114.85753052353884	943
652	308.291044266051	115.14794236505497	957
