count	reward_sum	squared_reward_sum	length
146	-97.53964017361504	10001.46810758656	72
147	-95.15515357570396	10001.326075521201	90
148	-95.5068578388581	10001.718417363963	78
149	-97.64524776017647	5.535746563934258	2000
150	-110.37348094049541	6.352117180033765	2000
151	-192.36901251811474	10006.595559685551	1704
152	-97.71689625157322	7.2233616064094015	2000
153	-111.15936812807493	6.473919484118572	2000
154	-110.7637319170773	6.465006094915825	2000
155	-83.75643690393295	3.959746722496414	2000
156	-81.06445919295298	18.882337499622576	2000
157	-98.79172566438156	10002.345179229722	73
158	-102.47096624532715	10003.63541905463	93
159	-111.95402979292675	10006.768802549706	533
160	-103.17202748819635	10005.840185655985	103
161	-66.80622972932133	7.0554194124940945	2000
162	-68.21859609500291	8.790199296765369	2000
163	-51.451128998726254	7.219348027263738	2000
164	-73.44641405298032	4.833303759049016	2000
165	-72.35360550881845	6.4751963821228475	2000
166	-56.84381882595661	3.9388228892507264	2000
167	-70.30142365080907	6.461342423583024	2000
168	-70.75057281738242	15.070930810523835	2000
169	-63.10298382902818	4.882178981830512	2000
170	-75.89304274751277	4.388776152418054	2000
171	-94.9378609752298	10001.63745924266	127
172	-69.89109788731788	12.824399211518259	2000
173	-92.55500104052295	10001.882631949726	125
174	-101.91705197352132	10005.540123415878	661
175	-98.88085115049772	10002.56914565664	144
176	-94.76971121799185	10002.245477008315	117
177	-98.8482128931192	10005.347897720438	393
178	-104.24332184678781	10007.114969172657	417
179	-133.7532120205653	10006.485179677924	1547
180	-95.09731571135734	10001.22900596496	152
181	-102.88725360507291	10002.31044553489	577
182	-98.02983012789288	10004.163141887531	338
183	-105.96928515603287	10001.704544998953	327
184	-93.70114887248423	10001.159532787173	225
185	-109.97922262038351	10002.894968563669	282
186	-102.46133442312905	10003.538765910645	541
187	-104.5512058769469	10004.318715936786	552
188	-74.09142649943601	12.415065676580546	2000
189	-52.04813998997755	5.249050273062002	2000
190	-46.10375929451733	2.657270664658343	2000
191	-49.83548209927467	2.8362927974434102	2000
192	-39.25676821960058	6.6250400584283895	2000
193	-101.25840677996611	10003.239542282228	509
194	-57.15027442559355	8.70854129682566	2000
195	-92.81504347260153	10008.02267170499	333
196	-69.59598587071854	8.083711226890584	2000
197	-45.94165672198052	4.149642141636815	2000
198	-57.632723120615225	3.1844791015454574	2000
199	-55.66523863830436	4.653681763937515	2000
200	-69.99317843145045	4.02525593796535	2000
201	-75.15686838994883	7.944367089099302	2000
202	-74.83939276989909	6.8652027249938055	2000
203	-93.3612103454417	11.461058104980074	2000
204	-76.39583820559845	5.2808979437818415	2000
205	-49.432401807986324	5.67345432685384	2000
206	-56.68343349729058	6.9358455349539705	2000
207	-121.77952022944453	10009.984011201292	107
208	-91.5504460721957	10003.463776705152	214
209	-64.52690836971847	8.225868002445063	2000
210	-106.1351821234683	10002.647390912194	152
211	-114.79449458153726	10010.497095792876	820
212	-103.5703971919734	10004.63081887321	405
213	-53.345068083402914	7.742113097839056	2000
214	-94.7536687369938	10001.275723880633	141
215	-105.55204809918905	10003.035749951569	495
216	-93.41041765843482	8.691113025847683	2000
217	-47.98943811180099	4.013877684244513	2000
218	-79.6600336912095	7.079291093594007	2000
219	-130.64807596511582	10004.791083898239	1623
220	-83.25643053189218	10005.523154663664	314
221	-85.91721372568398	10005.066472235296	308
222	-83.61173063249886	10005.076356647927	146
223	-87.20831242100387	10003.430107503998	208
224	-77.79094294615366	6.822971595881529	2000
225	-76.33607350743125	5.483930127733698	2000
226	-80.98931996118594	6.869021026997035	2000
227	-94.478168292007	9.353292252004083	2000
228	-86.52530606478507	10003.295691918318	224
229	-97.23866005247409	10001.937130981276	92
230	-208.89421798826208	10017.407325644583	1228
231	-89.6865824643071	10003.475031728618	203
232	-90.47057251741242	10005.900777183126	339
233	-135.39549523045824	10005.078729444605	1577
234	-97.5120458392757	8.944080621369242	2000
235	-59.64147884763352	4.648698467357309	2000
236	-64.69240008494866	3.024181699177396	2000
237	-71.93039355887036	3.6893340557770213	2000
238	-69.71757826161107	5.547924327285853	2000
239	-82.90133811317817	7.702077255286049	2000
240	-124.54545849506557	10005.262352327887	1074
241	-94.53511145884406	10002.635022360346	417
242	-74.23706978683623	4.777590325195818	2000
243	-116.81085327183635	10004.113079093635	797
244	-83.61243972687669	10004.693469618522	387
245	-82.72251814491021	6.9361283564563445	2000
246	-67.70383472284357	6.321203326998202	2000
247	-93.70689494791293	10002.827138699406	229
248	-127.40931078245461	10003.224994148246	1165
249	-91.26208823633742	10002.247522344818	264
250	-51.425942925010496	5.340614510732747	2000
251	-83.16471858528668	10006.700233035428	419
252	-55.05283077051919	3.4827707083529202	2000
253	-57.5378849801118	2.7846058343266518	2000
254	-56.62625630875181	2.170755435094677	2000
255	-51.45360391225432	1.6166589874716268	2000
256	-71.48076527656067	13.569581526150948	2000
257	-53.117430686801804	4.029036755016718	2000
258	-91.3038968541572	5.4698552527935265	2000
259	-91.02402735886785	5.790371365164956	2000
260	-96.56809875524588	6.2487977755054915	2000
261	-103.58446545954217	6.173289985333944	2000
262	-103.0965967058454	10001.148490318501	71
263	-93.25795846055458	5.747702415229906	2000
264	-91.12134400563829	6.346480300348211	2000
265	-86.69467242384539	5.97516737309993	2000
266	-123.67439401044122	10007.567755094706	105
267	-132.0677296987104	10.84360445318957	2000
268	-110.19103567633336	10003.364638874049	85
269	-104.67294819252713	10002.033626484952	93
270	-80.3093163045325	15.094358135255849	2000
271	-82.41156151603263	9.841649273546546	2000
272	-134.36781790225456	10028.398440106728	1380
273	-99.16954435882269	10005.617486935353	277
274	-93.68635643265051	10009.637955947213	286
275	-114.71292548905511	10011.572814591505	456
276	-92.14249450790905	10005.976846868207	150
277	-70.65120175795082	10015.644480732497	366
278	-119.67528246210192	10015.61850097102	1449
279	-90.27415263223763	10006.836260756902	202
280	-86.57007127238833	10016.59496478647	695
281	-77.37679597040871	10008.179963605016	172
282	-80.90679733249667	10014.90931615005	537
283	-141.5941761112795	10022.58554069646	1115
284	-136.85121368952352	10014.171908051632	1585
285	-93.50200992207036	10006.01132524518	377
286	-98.0462408130485	10005.913658587111	311
287	-90.17922901087037	10005.766349179868	224
288	-113.5713924624622	10006.923239055754	320
289	-94.56023409103183	10004.834249712616	256
290	-90.46767684088911	10004.196514951258	211
291	-27.96522228907384	15.599837903889947	2000
292	-67.89901566983923	11.218125342037421	2000
293	-93.67521592992966	8.43094364133424	2000
294	-71.4055141807304	5.002720430348268	2000
295	-84.07272884786511	9.137910196903839	2000
296	-81.32229731318482	10.293699703830002	2000
297	-119.13163528912243	10006.795389506487	65
298	-94.2975427924154	10002.638757339013	321
299	-69.2191866067497	5.066402836403609	2000
300	-91.77399682201444	10006.964366286376	247
301	-103.16691201414415	5.841119790303715	2000
302	-93.42383661528089	10003.431719827215	86
303	-93.2838718429557	10004.624595301691	89
304	-160.16289955930947	14.043412812882403	2000
305	-159.58813636586504	10014.660245534169	1966
306	-102.15693021831257	18.381255439830607	2000
307	-100.77591227956466	10.043847261239824	2000
308	-57.9234407543784	10011.963547851912	652
309	-88.9093986928233	8.098537905815768	2000
310	-106.38944248858122	11.075341393677252	2000
311	-96.00495583756687	10003.48251646036	247
312	-102.93237190310316	10010.708362335157	503
313	-90.61162410362505	10002.592779902503	237
314	-95.10047678524997	10012.38550039847	713
315	-63.28254025792248	9.236509126948077	2000
316	-54.154035466273825	9.91104716918749	2000
317	-83.26608076981078	10006.601254141304	370
318	-41.35527996773966	20.076336476646333	2000
319	-93.95006596183202	10001.8208604585	323
320	-97.39382247160673	10001.538204015462	133
321	-106.28906300654766	11.39241958608047	2000
322	-102.0113908008351	10002.878529020214	213
323	-125.02198941646134	10014.032411807975	1136
324	-144.79325556085445	10011.08522079362	1149
325	-162.376243006567	10022.371209054192	1914
326	-98.74291096613564	10003.65153674614	335
327	-98.17705948694383	9.396519215627908	2000
328	-64.79642152875556	10019.664014689293	937
329	-105.19307047432673	14.189714535573804	2000
330	-115.2514931048505	10006.948079173966	623
331	-74.85171918633256	8.513959115734213	2000
332	-67.85868475924028	8.080131855188887	2000
333	-21.04966546770708	7.55080282076309	2000
334	-100.71961992923356	10.831737685122734	2000
335	-72.75586387306986	6.970560473087468	2000
336	-86.43587357800361	10007.503792830496	125
337	-91.88244313347917	10005.29229639013	306
338	-100.08708661954427	10001.511031101074	130
339	-78.9154716692805	11.334159738930826	2000
340	-66.11091613828263	8.397104383176638	2000
341	-87.55515588148668	10003.07273839363	230
342	-90.40869887559442	10003.977151013827	281
343	-85.09598781153805	10.166543954743974	2000
344	-160.76390624453975	10010.096529300596	594
345	-117.0641269525939	13.632726463901617	2000
346	-134.8994077927893	14.952481488031017	2000
347	-123.09887999299949	11.052919615397968	2000
348	-111.60395246014104	10004.401322913489	37
349	-110.57519602007544	10003.989306447025	36
350	-114.88425513658765	10006.26367542628	42
351	-108.75698097484155	10002.338530614099	48
352	-99.19511168518171	5.609490866855123	2000
353	-103.13381096455439	10003.731036699064	90
354	-114.6229570635197	10006.063455872809	44
355	-149.8283019682754	10006.318056085109	505
356	-103.95870425559293	10003.792169910299	109
357	-105.29154077812429	10002.987376118628	95
358	-112.73531290700473	10005.003064767827	39
359	-103.85604110092957	10002.753222711211	97
360	-104.76085756287208	10003.428464791377	171
361	-105.33151045526495	10003.231215355048	87
362	-103.2961701952794	7.692578215369831	2000
363	-156.05855668108825	10009.501892009463	758
364	-130.22088124000777	10013.411854939135	570
365	-116.78680234948204	10005.110991678881	69
366	-133.72695796933326	10007.035772536568	622
367	-131.818251569736	10008.09567190274	218
368	-141.16833241806137	10013.414252390812	246
369	-64.31642512403083	9.13825660700206	2000
370	-72.4178446450846	9.530844494242066	2000
371	-97.4236066087356	10017.485486144353	758
372	-91.1371313951883	10004.499347894736	254
373	-94.19229125226666	10006.804570877744	267
374	-91.06440612734396	10005.46874854491	331
375	-98.09690086908333	10006.57113896913	247
376	-80.46938783082221	13.617637664384095	2000
377	-99.85004708883537	10005.250074652846	420
378	-135.23970100482836	10015.52943045416	967
379	-135.58527091485288	10007.481312124628	1895
380	-70.1829166204376	3.6666194711287554	2000
381	-83.66945021067188	15.386565555124571	2000
382	-36.226843630053146	1.671546760519864	2000
383	-89.44836278508483	10013.69586111541	848
384	-184.91754907076074	10027.238180209893	1891
385	-94.25382365484137	10003.537877398108	139
386	-95.17339550748045	10004.798590888287	366
387	-88.16354665324828	10015.721813299198	1136
388	-151.84488157150406	10021.543818973012	1437
389	-84.68393638022918	10.501493822309511	2000
390	-66.29425586126649	10011.015504671308	613
391	-36.72086734803447	10017.761014954576	1081
392	-91.58854430685962	10003.327416146696	334
393	-88.70770928460273	10004.282026870633	238
394	-69.12886682840937	15.976945833504647	2000
395	-110.00700640568392	12.643646669748545	2000
396	-75.41373252923171	10010.935889219078	719
397	-102.82251781608596	10007.900859518613	434
398	-125.2190610693947	10017.326270031068	1053
399	-71.85837525116506	10006.099773885519	587
400	-94.32160721837496	10001.726893581737	172
401	-86.97859394615071	10003.256641183596	386
402	-97.08277195472598	10001.958040851154	280
403	-72.8255128515507	10005.922069329714	479
404	-137.190486216559	10014.506628945535	1619
405	-87.4161697988186	8.166551560338236	2000
406	-95.66289673030644	10002.759468004175	181
407	-92.38350513560341	10001.982773543223	121
408	-91.82384144830708	10002.171785227805	143
409	-76.05731825324855	5.484142358383768	2000
410	-91.14444352138602	10004.395158093475	203
411	-53.69477400068583	21.9942215666994	2000
412	-77.3138800679121	10006.032268183399	237
413	-69.68983342210613	10012.618040606569	385
414	-89.48297498986094	10001.937791350672	237
415	-93.62899280764195	10006.477259816314	198
416	-61.43311185607339	11.638420558021215	2000
417	-66.75733543007121	16.618423642724466	2000
418	-87.9421334493817	10003.08568996021	282
419	-102.11033744897091	10003.298384223835	652
420	-98.48528560687068	10002.6558535607	532
421	-92.63137928671368	10002.493357295638	434
422	-93.12586785835605	10002.638352033633	211
423	-93.75642781433375	10002.257690717188	328
424	-89.49150093600039	10002.179969202178	288
425	-86.6803016674311	7.540557309697491	2000
426	-125.11517190796008	13.011531831122854	2000
427	-114.15761818786834	10011.276446086347	855
428	-91.21681819568718	10003.819510742847	455
429	-94.68684887189251	10003.894214737838	327
430	-108.20250054150094	10.968022888923558	2000
431	-93.17457813834105	10006.168213530691	425
432	-141.02783502149217	10018.803184516239	1387
433	-87.19388454787392	10004.879667169125	324
434	-85.49316210968662	10006.204816011486	141
435	-89.69541290903264	10003.964577562125	247
436	-87.60983649348088	10003.561072438872	232
437	-84.15329338781702	10007.2928562766	362
438	-85.34067569562204	6.684463843680658	2000
439	-74.39064176655347	10014.206762256317	852
440	-94.21437562378954	10003.157387341733	472
441	-111.19609192240227	10003.488977952216	658
442	-91.25921649340461	10002.700959386531	258
443	-114.89305402327416	10004.889370755716	884
444	-48.688423833105716	12.92354771028299	2000
445	-90.75213953504041	10004.00578900037	373
446	-69.57219265898338	10010.29451002421	736
447	-92.04106529389217	10003.307427446303	321
448	-61.560452244770765	9.664087091211423	2000
449	-121.89901173962404	10010.936979994436	66
450	-123.61721961661249	10012.375291315668	68
451	-115.9405622836423	10005.4559146612	66
452	-125.51991022539977	10014.816704456875	71
453	-119.91351825904985	10008.564434713633	71
454	-101.84012699310372	10008.45409224854	305
455	-131.29437744250333	10010.008780076969	138
456	-103.41899401936189	10007.470077581364	552
457	-117.32433912803884	10007.405787027108	57
458	-125.71458673755166	10007.435457489311	122
459	-95.33835107319747	10006.377321971275	215
460	-48.06869616437122	10.03238070863613	2000
461	-86.6209759272414	10016.088829661685	1183
462	-95.50102933557629	9.554415380798023	2000
463	-59.62911609848135	9.893869675834411	2000
464	-82.47495945640884	10004.154793039139	411
465	-88.7989905904804	4.822966226160577	2000
466	-102.98648474350783	6.8482732226105645	2000
467	-80.64812222489098	6.014906910854614	2000
468	-62.2442677872429	3.503570113166855	2000
469	-61.95490931888434	8.542390120216107	2000
470	-59.516066437109174	3.918246325088451	2000
471	-65.27276945509291	4.794284268587797	2000
472	-115.89354395734094	10007.503329788986	644
473	-56.712592520161714	11.669636259217745	2000
474	-89.67438375037513	10003.494256541455	242
475	15.8338326365575	13.850417312811386	2000
476	-78.61380795446681	4.1604037768628395	2000
477	-81.43503175576689	4.498192153471793	2000
478	-62.261379064696605	4.079812527682049	2000
479	-54.23220605490861	5.438199961291591	2000
480	-87.31922874358747	10004.030607724426	192
481	-71.42268621363101	7.648319728514756	2000
482	-94.34797894217988	5.681683992233705	2000
483	-89.99324689105072	10003.457276409275	291
484	-90.36623360789062	10005.561249678436	196
485	-123.12231699234701	9.62235616188806	2000
486	-89.57682764464208	10006.091862108766	234
487	-71.96338905171454	8.132074327987779	2000
488	-59.37765700229802	15.280950696954472	2000
489	-77.77205008243197	13.907222514839905	2000
490	-123.10272254975786	10012.01482972305	1091
491	-46.47958512765943	7.1763417625266905	2000
492	-38.31054922446523	22.38579160031332	2000
493	-60.466757658690796	3.495662021820103	2000
494	-56.65700018986559	2.642199365354768	2000
495	-55.797421606247134	4.864966531673157	2000
496	-68.42491288154905	5.284881294965417	2000
497	-96.80813104879442	10.916967960708668	2000
498	-149.764863194692	15.793535006410664	2000
499	-91.80229508231102	9.8089502227316	2000
500	-64.17165190328866	25.521932114803803	2000
501	-102.35923983638847	12.484108976174214	2000
502	-55.143996757273754	3.9967331452360573	2000
503	-93.67865114056063	7.852914620509401	2000
504	-109.5056116569725	8.43179883294299	2000
505	-107.51109873721242	10001.93035420602	463
506	-87.98500220910594	5.929218347692456	2000
507	-219.2116824473326	10014.30986582819	1621
508	-98.21340417183593	10.445827245746061	2000
509	-75.10617163989114	5.2766274183814765	2000
510	-38.80564148961453	20.28153904087449	2000
511	-105.60471584990565	12.175855097641874	2000
512	-51.567522430905726	9.14153022389706	2000
513	-80.83651790891203	9.059221303618644	2000
514	-148.4430237565796	10015.53904745426	1118
515	-42.21449478584315	19.749677103207457	2000
516	-44.724521424775226	6.775686838226888	2000
517	-96.60953760678927	10003.017469652437	574
518	-114.01966172361742	13.316415948269013	2000
519	-97.401475960752	10005.245095755003	448
520	-76.39702693788982	6.024293656381145	2000
521	-78.03167732711152	6.175171139822368	2000
522	-74.73905697099333	5.6685185627671615	2000
523	-126.29430649321226	10007.322620275885	1001
524	-43.18193988354946	9.34555936711816	2000
525	-86.29773520774252	6.056860711568089	2000
526	-92.17657677728745	10004.74963445911	308
527	-71.8393452032604	8.987023699847615	2000
528	-116.4623501649696	10010.277386153666	393
529	-89.93182528786058	10004.066510623546	282
530	-89.38320264496227	10004.645802961713	243
531	-67.95804173884315	6.996895167749606	2000
532	-104.99397388300949	10009.730841914708	480
533	-103.8448343687884	10005.686935067066	777
534	-89.61109840316313	12.664442359117144	2000
535	-80.74119462633547	8.168342289392035	2000
536	-22.101567972485995	16.683982271393457	2000
537	-82.87181027258615	10006.415918634399	493
538	-71.08179948780906	5.309517141754434	2000
539	-99.22165542719809	10006.771905389998	518
540	-63.21695628217261	7.931915287609003	2000
541	-68.98816595852335	6.830890944479325	2000
542	-106.34477267698088	10006.686179301982	365
543	-93.12017583595491	21.79545559450242	2000
544	-66.50156103624781	7.636681818425943	2000
545	-64.03573282985525	3.3222549737647067	2000
546	-157.00575673675942	10019.764682258858	1304
547	-67.41999458339872	5.795784191957382	2000
548	-150.84733055778554	10012.65864836947	1369
549	-70.95765053898518	4.453473277780618	2000
550	-71.30047785585322	5.295559432831975	2000
551	-75.91172353841704	4.448646657050509	2000
552	-168.17703876291318	10019.323055356066	1864
553	-103.70018784182749	10003.475203915923	435
554	-27.32866567787401	7.24830883835326	2000
555	-90.0876525940307	10005.139211898791	604
556	-85.746137970665	10004.800060240817	212
557	-89.41096219272066	10003.047536307073	186
558	-67.79230847327324	10008.758252608985	549
559	-78.86352096952808	10005.110374554124	252
560	-90.82153796664524	10002.981919674225	190
561	-110.3783545760441	10006.675727330185	674
562	-26.965153536080624	13.339406756602136	2000
563	-90.9244285525183	10004.519369259871	270
564	-12.943485451696535	18.896777261295593	2000
565	-34.99710871932385	3.3143042441201	2000
566	-116.47523533135485	10010.17916791544	480
567	-53.48988682441564	14.017650209021333	2000
568	-82.49282618298484	10014.483518033916	805
569	-92.25534535684953	10008.898083188027	960
570	-121.73383814256995	10011.06779015359	1188
571	-91.2616800675975	10003.433556603228	244
572	-101.61209859370413	10010.028262102429	374
573	-61.292082877210404	10011.548943264868	515
574	-37.68824784150725	12.791441309153369	2000
575	-5.3948670589419585	23.039028389658167	2000
576	-142.65957234893824	10007.598214945972	1206
577	-99.23061418401203	10004.522193783734	572
578	-16.999787059122422	21.225258614707528	2000
579	-96.28465917478894	10005.18281746724	396
580	-114.66169382052226	10007.57716469269	740
581	-152.99177796949945	10011.780263646995	1538
582	-58.44892389959283	9.860583779320718	2000
583	6.731416974154236	29.36943990659227	2000
584	-149.21446348747236	10008.458880172098	1375
585	-26.822681864767425	11.233891415709564	2000
586	-91.37874661201522	10002.825036082751	283
587	-76.66521771132848	10005.979806335048	316
588	-65.92747190516286	10010.650663479824	548
589	-31.365691722838182	2.846980364654885	2000
590	-27.42541805672838	4.161796047010408	2000
591	-114.08745254939352	10009.62903761272	1392
592	-77.94627340753426	10.8811080119427	2000
593	-99.94064346338236	11.944548196026979	2000
594	-4.579144799931069	18.540975061988306	2000
595	-89.2648390152678	10004.568755693312	201
596	-101.0098430914255	10006.421909788933	200
597	-65.60495958090699	7.002939904359487	2000
598	-44.731370408189036	7.293979522669678	2000
599	-34.11604570967111	5.9062477274801175	2000
600	-131.43587713570278	10005.794200897255	1718
601	-37.41547581616193	1.7289543735194715	2000
602	-37.36255905131408	8.360498641315054	2000
603	-51.413264981455185	14.555315889243536	2000
604	-82.65198654938894	8.074694304080191	2000
605	-100.11816359086971	10006.41463326224	370
606	-93.22936695150011	10007.007141323218	191
607	-98.78875082505293	10006.136255362948	233
608	-106.67270886446958	10013.128764595322	587
609	-141.68339849059913	10014.316100827966	1218
610	-60.82496526130447	10.845593129958376	2000
611	-115.89446506350116	10020.472659139172	1882
612	-44.16990175916416	4.66974331296861	2000
613	-39.62441703447382	8.387748734654613	2000
614	-137.47519899275937	10016.104556266304	1820
615	-91.84723961268769	10008.920491209192	612
616	-51.35468152072677	5.1229695621032665	2000
617	-33.4073641326719	18.11603042830781	2000
618	-105.97981405295141	10.176033393137617	2000
619	-33.29647548911757	6.931787354373026	2000
620	-41.05506517191321	7.43369107547067	2000
621	-106.81657239283145	10008.736979943606	584
622	-88.37920510708564	10006.111560061992	241
623	-108.17494347327991	13.092569939583504	2000
624	-93.71475993468681	9.570576680952248	2000
625	-51.22992216542672	7.271277248765743	2000
626	-110.71394193128458	10008.67623908443	561
627	-125.92858825804107	10009.811574421086	1150
628	-94.9008924155568	10010.16466362779	619
629	-78.26101328681399	23.584385589380435	2000
630	-100.0746047793707	14.829676651080344	2000
631	-51.53315923332033	9.811561367882717	2000
632	-79.63390005682689	10007.937412052666	350
633	-119.67591641372609	10006.813813280902	834
634	-94.18649133693587	10006.99341110788	294
635	-60.70404720563161	9.741788061035495	2000
636	-79.28620195422046	10017.753061767748	567
637	-96.06681271179832	10006.195060342576	398
638	-66.06243548979836	6.277942936119464	2000
639	-104.35363290185663	10004.780134824823	480
640	-95.47454301727171	10007.053290714894	799
641	-89.61562890043973	10004.298358870115	233
642	-119.26767308570837	13.4116919972583	2000
643	-100.22175736364429	10003.997275512986	548
644	-90.33889755639419	10002.98598462925	249
645	-138.8238144450339	10010.849368863668	1103
646	-100.52723996769815	10005.547695204123	343
647	-95.39607092844474	10007.075598641615	375
648	-95.20583457978395	10004.162178988867	261
649	-96.4397960913995	10004.887083558431	540
